"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Good news about this year's paediatric flu vaccine - 87% effective #flu #vaccines https://t.co/KbUNYirdJ3",FALSE,0,,2019-02-27 10:45:10,FALSE,,"1100708411866521601",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TEACHhealthuk",0,FALSE,FALSE,,
"No school today at Lincoln Elementary in Dayton, KY. All Dayton Independent and Pendleton County Schools are closed<U+2026> https://t.co/bYNESTetVv",FALSE,1,,2019-02-27 10:13:26,TRUE,,"1100700425391611904",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deborah_linz",3,FALSE,FALSE,,
"Visitors bringing different flu strains to Southwest Florida 

#flu https://t.co/zXcOQZzyxh",FALSE,0,,2019-02-27 08:42:40,FALSE,,"1100677584587816960",,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Telfonix",0,FALSE,FALSE,,
"@CDCgov Please tell me this gal didn't just #cough into her #hand in a @CDCgov video. <U+0001F62E><U+0001F615><U+0001F620><U+0001F635> -E #germs #fingerprints #flu",FALSE,0,"CDCgov",2019-02-27 08:05:36,FALSE,"1100431042899410944","1100668256925278208","146569971","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeyersEA1",0,FALSE,FALSE,,
"You'll Be Shocked at What the Flu Shot is Really Doing to You!  https://t.co/QjfvV1HB4n
#flushot #fluvaccine #flu<U+2026> https://t.co/7gniWzqt5G",FALSE,0,,2019-02-27 07:08:01,TRUE,,"1100653765735141376",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ihealthtube",0,FALSE,FALSE,,
"How to Naturally Combat the Cold and Flu  https://t.co/gIL1HHW501
#coldandflu #flu #cold #naturalhealth https://t.co/DAYEGRkBv7",FALSE,0,,2019-02-27 05:50:01,FALSE,,"1100634134777643008",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ihealthtube",0,FALSE,FALSE,,
"G!LLY - Levels

Now Available On All Platforms! 
#Hiphop #New #Music #Flu #Levels

https://t.co/YieVTj7RSw https://t.co/vUBZ7YGQwK",FALSE,4,,2019-02-27 05:00:07,FALSE,,"1100621578184859648",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","illy_gilly_",3,FALSE,FALSE,,
"Add a little more red to the Oklahoma flu map. I just tested positive. I want to sleep &amp; wake up all better. Please<U+2026> https://t.co/W3ZVokXMzc",FALSE,1,,2019-02-27 04:41:26,TRUE,,"1100616874570776577",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennjlacy",0,FALSE,FALSE,,
"Obviously #flu is still around us. We have the right products #propolis #genexa to support your #immune health, rel<U+2026> https://t.co/Hq422mMnnY",FALSE,0,,2019-02-27 04:06:58,TRUE,,"1100608204650602496",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LVSwellness",0,FALSE,FALSE,,
"I've been fighting the #flu since Friday. Ugh! Tamiflu is all finished, so I'm good, right? haha.

Back to your reg<U+2026> https://t.co/90ayv5nutT",FALSE,0,,2019-02-27 04:04:52,TRUE,,"1100607672473341953",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brooklynsbunch",0,FALSE,FALSE,,
"Or how about a state of emergency for the 80000 annual #flu deaths? Measles caused &lt;400 deaths annually *before the<U+2026> https://t.co/ujzBgefzUL",FALSE,0,,2019-02-27 03:35:25,TRUE,,"1100600261184290816",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaryJo__Perry",0,FALSE,FALSE,,
"Winter is when people get sick the most. Try our instant dissolve Tangy Orange Melts to help reduce complications f<U+2026> https://t.co/qLdrgGN4qc",FALSE,0,,2019-02-27 02:05:06,TRUE,,"1100577532741648386",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SuperiorSource",0,FALSE,FALSE,,
"This #flu season hasn<U+2019>t been as intense as last year, but it should still be taken seriously. As many as 17.8 milli<U+2026> https://t.co/trFFRgzhcG",FALSE,0,,2019-02-27 02:01:02,TRUE,,"1100576509151064064",,"<a href=""http://expion.com"" rel=""nofollow"">ExpionDev</a>","SSMHealthSaints",1,FALSE,FALSE,,
"When the top half of your body is a furnace and the lower half is somewhere in Antarctica. #flu #thissucks #helpme",FALSE,0,,2019-02-27 01:58:10,FALSE,,"1100575790607945728",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cai_lila",0,FALSE,FALSE,,
"I<U+2019>m just out here looking for that emperor penguin kind of love 

#flu",FALSE,2,,2019-02-27 01:12:20,FALSE,,"1100564256204873730",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robscerbo",0,FALSE,FALSE,,
"How to avoid the #flu! https://t.co/mXX8jnflUK",FALSE,0,,2019-02-27 01:00:30,FALSE,,"1100561275791261696",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","StayYoungMedia",0,FALSE,FALSE,,
"More severe strain of #flu starting to spread widely, @CDCgov says | @MedicineNet https://t.co/2spjGU3ZDu 
#ASN_NTDS #TargetZeroInfections",FALSE,3,,2019-02-27 01:00:19,FALSE,,"1100561229670686720",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ASNKidney",3,FALSE,FALSE,,
"@Daniel8933Lange @KamalaHarris In 2017 80K #Americans died due to #flu, 520K+ Americans died due to #tobacco and 72<U+2026> https://t.co/HlFUY2NxMV",FALSE,0,"Daniel8933Lange",2019-02-27 00:55:42,TRUE,"1100554025265709057","1100560067294842880","2898922825","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzchief",0,FALSE,FALSE,,
"Do you know how a vaccine can induce an autoimmune reaction? Have you ever experienced this and, if so, from what v<U+2026> https://t.co/EPUGSs9UYi",FALSE,33,,2019-02-27 00:45:06,TRUE,,"1100557402062110721",,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","picphysicians",16,FALSE,FALSE,,
"""An infant from North Jersey died from #flu complications in January,.. the third child in New Jersey to die from f<U+2026> https://t.co/PKJ81wKC3T",FALSE,10,,2019-02-27 00:30:16,TRUE,,"1100553670436048903",,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrPanMD",4,FALSE,FALSE,,
"Boiron is the #1 pharmacist-recommended brand for #homeopathic #flu products. https://t.co/ZOIYQA1hVA https://t.co/v5mAkvwv8H",FALSE,0,,2019-02-26 23:58:01,FALSE,,"1100545552670998529",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BoironUSA",0,FALSE,FALSE,,
"Sick, bored, I should be laying in bed and healing up but I had to drop a verse lol <U+0001F916>
#recordingartist #consistency<U+2026> https://t.co/BmDYJzyCrl",FALSE,3,,2019-02-26 23:45:59,TRUE,,"1100542524748378113",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmanoreal",0,FALSE,FALSE,,
"Thermostat on 76, under 2 blankets &amp; a comforter- still freezing. #flu",FALSE,0,,2019-02-26 23:29:36,FALSE,,"1100538399079976960",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angiebeebad",0,FALSE,FALSE,,
"Someone please put me out of my misery. #feverof103 #flu #sick",FALSE,0,,2019-02-26 23:07:45,FALSE,,"1100532901572210688",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepinkminkog",0,FALSE,FALSE,,
"Studies have looked at CBD<U+2019>s effect on the immune system &amp; have found that CBD is an immunomodulator<U+2014>it can both su<U+2026> https://t.co/6TdqHfOa5k",FALSE,6,,2019-02-26 23:00:09,TRUE,,"1100530988621418497",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","HelloMD_com",5,FALSE,FALSE,,
"@NBCNews still hard-selling flu shot: ""185 children died from the flu last year and 80% of them didn't get the flu<U+2026> https://t.co/m3bHx29pyW",FALSE,0,"NBCNews",2019-02-26 22:56:21,TRUE,,"1100530032903155713","14173315","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","comicalwagner",0,FALSE,FALSE,,
"#urgentcare #nursepractitioners #physician #flu #primarycare #medicaleducation #nurse #cardiology #physicians<U+2026> https://t.co/LnLCglLnVD",FALSE,2,,2019-02-26 22:54:46,TRUE,,"1100529633928400896",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MdMoolani",0,FALSE,FALSE,,
"Got the flu?  We can help. No appointments necessary. 

#wellfirst #urgentcare #medical #evansvilleindiana #getwell<U+2026> https://t.co/4bu5tmnFHo",FALSE,0,,2019-02-26 22:53:27,TRUE,,"1100529305623375873",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wellfirstuc",1,FALSE,FALSE,,
"<U+0001F631> Only 3% of people wash hands properly after the #bathroom 

<U+0001F914> Sounds like a job for ZOONO hand sanitizer

<U+0001F4AF> Get A<U+2026> https://t.co/UwJkWv2AhI",FALSE,3,,2019-02-26 22:39:45,TRUE,,"1100525857184141312",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zoono_USA",2,FALSE,FALSE,,
"#Flu can make some chronic medical conditions worse, even if they are well managed. CDC recommends flu vaccination<U+2026> https://t.co/78YyCZVjk5",FALSE,2,,2019-02-26 22:25:10,TRUE,,"1100522184005570561",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","UHhospitals",0,FALSE,FALSE,,
"When you got crawfish&amp; mtw dews calling your name but this is your first meal in 3 days bc #flu https://t.co/7jxtDJ9Q3v",FALSE,1,,2019-02-26 22:22:16,FALSE,,"1100521457090789377",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariee_morgan",0,FALSE,FALSE,,
"This #fluseason make sure to get #vaccinated and wash your hands regularly - two of the most effective ways to avoi<U+2026> https://t.co/WVYf3Y3EQU",FALSE,1,,2019-02-26 22:00:34,TRUE,,"1100515994143879168",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cnmichcc",2,FALSE,FALSE,,
"Getting a Cold or the Flu When You Already Have Chronic Pain
#flu #Cold  Practical Pain Management #chronicpain<U+2026> https://t.co/fZmEsN4mfQ",FALSE,5,,2019-02-26 22:00:09,TRUE,,"1100515889122816002",,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GracieBagosy",2,FALSE,FALSE,,
"It<U+2019>s fever &amp; flu season. Try this Easy Temperature Scanner by Exergen https://t.co/V1G7kUDCfR #flu #fever",FALSE,0,,2019-02-26 21:59:24,FALSE,,"1100515703214477312",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DetroitMommies",0,FALSE,FALSE,,
"The weekly #flu report provides updated numbers for St. Charles County during the 2018-2019 influenza season. To vi<U+2026> https://t.co/snkzzzoIh4",FALSE,2,,2019-02-26 21:59:14,TRUE,,"1100515659312779264",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SCCHealth",0,FALSE,FALSE,,
"Flu breakthrough: Universal vaccine may be in sight https://t.co/qHBakKIu13 #vaccines #flu https://t.co/zoEONOZlzW",FALSE,0,,2019-02-26 21:50:02,FALSE,,"1100513343738130432",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TheTruthStudio",1,FALSE,FALSE,,
"How has this #flu season fared and how effective is the vaccine? @CDCgov has the latest  
Read More:<U+2026> https://t.co/aih42gWGTQ",FALSE,0,,2019-02-26 21:35:08,TRUE,,"1100509593246097410",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","pharmacists",3,FALSE,FALSE,,
"Avoid the #flu shot. Flu Shot Effectiveness In Small Town, USA - https://t.co/mVRAQ0zEw6",FALSE,0,,2019-02-26 21:32:08,FALSE,,"1100508837788958720",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisslatton",0,FALSE,FALSE,,
"Never get the #flu shot! Flu Shot Effectiveness In Small Town, USA https://t.co/twyXl5xIxp",FALSE,0,,2019-02-26 21:31:43,FALSE,,"1100508734118338562",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisslatton",0,FALSE,FALSE,,
"Great news on #flu vaccine results! Can<U+2019>t be too careful <U+0001F637> cover your #toothbrush with a disposable #toothbrush shi<U+2026> https://t.co/tUoiIfx5TW",FALSE,0,,2019-02-26 21:20:27,TRUE,,"1100505900433985536",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanKlinsport",1,FALSE,FALSE,,
"The #flu virus is running widespread around most of the country according to the latest data from @CDCgov. #INwx https://t.co/GZ77uvrAEQ",FALSE,4,,2019-02-26 21:10:52,FALSE,,"1100503488969261062",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","johndissauer",1,FALSE,FALSE,,
"I've been saying this forever. #flu https://t.co/DeGoSRmrC9",FALSE,0,,2019-02-26 21:06:15,FALSE,,"1100502324269776897",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mystara99",0,FALSE,FALSE,,
"She needs to be arrested it<U+2019>s cold as fuck out here #whitepeopleshit no hat facing the air they must be from<U+2026> https://t.co/d1gdCfJIqy",FALSE,0,,2019-02-26 20:54:02,TRUE,,"1100499253397458945",,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chinablue2600",0,FALSE,FALSE,,
"Haven<U+2019>t had the #flu in over a decade. What are your go to remedies to help? 

#sick #influenza #everyoneissick",FALSE,0,,2019-02-26 20:53:14,FALSE,,"1100499051504635910",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wadebaksh",0,FALSE,FALSE,,
"It is crucial to know what the symptoms o the #flu are. Be aware. #HeartMonth #HeartHealth #FTW #Homecare  #ENDALZ<U+2026> https://t.co/15A799Ex8t",FALSE,0,,2019-02-26 20:40:18,TRUE,,"1100495795261005825",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TexasAngelsHome",0,FALSE,FALSE,,
"#Gatorade has been my meal replacement the past few days

#stomachflu #flu #flulife",FALSE,0,,2019-02-26 20:33:01,FALSE,,"1100493963943952384",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WaynieTDot",0,FALSE,FALSE,,
"When you don<U+2019>t feel good but sitting in the warm sun feels so soothing. <U+0001F927> #flu #iGotThis <U+0001F4AA><U+0001F3FD> https://t.co/1EOHOXjvfv",FALSE,15,,2019-02-26 20:22:45,FALSE,,"1100491379724115968",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristianFotoAZ",0,FALSE,FALSE,,
"Yes, I know these symptoms. The #flu this year is BAD! https://t.co/k3gEvdovzW",FALSE,0,,2019-02-26 20:19:22,FALSE,,"1100490526510469125",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fastpitch_mom",0,FALSE,FALSE,,
"Thanks to all of the community partners who joined @MIRAMcMaster at @MIP_Hamilton today, sharing their perspectives<U+2026> https://t.co/gPAiWYX2xk",FALSE,12,,2019-02-26 20:18:02,TRUE,,"1100490191750479874",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","audreypatocs",5,FALSE,FALSE,,
"Too late for me Save yourself #KCMO #KansasCity 
#flu https://t.co/JQ3vBxaAaU",FALSE,1,,2019-02-26 20:05:58,FALSE,,"1100487153983856648",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WritingDead",0,FALSE,FALSE,,
"Try our <U+2728>NEW<U+2728> <U+21AA>Elderberry Wellness Shot!  https://t.co/0B5MuPkIrk  #flu #cincinnati #elderberry https://t.co/gzZnUweYFh",FALSE,0,,2019-02-26 20:01:55,FALSE,,"1100486137020407808",,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","greenfarmjuice",0,FALSE,FALSE,,
"It's #newtitletuesday and we've got the 2019 Influenza update by @IDSAInfo in the Guideline Central shop! Pick it u<U+2026> https://t.co/0LT7e4sKX3",FALSE,2,,2019-02-26 20:01:55,TRUE,,"1100486134424092673",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GuidelineCent",1,FALSE,FALSE,,
"How the Flu Vaccine Protects You and Your Family &gt; https://t.co/RkSOqQSaVD

#Dallas #Health #Flu",FALSE,4,,2019-02-26 19:55:27,FALSE,,"1100484507629686784",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DiamondPhy",0,FALSE,FALSE,,
"Keep that #Turkey carcass &amp; #Beef #bones to make #GutRestoring #BoneBroth! The Ultimate guide to bone #Broth!<U+2026> https://t.co/H3J3PeUXVM",FALSE,0,,2019-02-26 19:30:20,TRUE,,"1100478187501506561",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","AmandaGoodwinHC",0,FALSE,FALSE,,
"Are you doing your part to keep your 'herd' safe from diseases like #measles, #flu, #whoopingcough and others? Find<U+2026> https://t.co/7egg5A0AXT",FALSE,8,,2019-02-26 19:22:12,TRUE,,"1100476139888361472",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","utmbnews",8,FALSE,FALSE,,
"Don't go it alone!<U+00A0> Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi<U+2026> https://t.co/P8BvMXvv9c",FALSE,7,,2019-02-26 19:15:47,TRUE,,"1100474525660123137",,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","Renovation_Tea",7,FALSE,FALSE,,
"Where<U+2019>s my person to sing soft kitty to me when I<U+2019>m sick? <U+0001F927><U+0001F637>#sick #headcold #flu https://t.co/kOPrOQSLLZ",FALSE,0,,2019-02-26 19:11:57,FALSE,,"1100473562320629760",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nonangelically",0,FALSE,FALSE,,
"We are still seeing cases of #flu...to help stay well, wash your hands often, clean commonly used items and surface<U+2026> https://t.co/OppIGkUCv7",FALSE,0,,2019-02-26 19:01:38,TRUE,,"1100470966256324611",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ECU_SHS",0,FALSE,FALSE,,
"#Oliveleaf is great anti-inflammatory known 2reduce chances of heart disease, #colds/#flu, infection n #cancer: https://t.co/WtoeYeNCph",FALSE,5,,2019-02-26 19:01:33,FALSE,,"1100470944194281476",,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OrganicLiveFood",1,FALSE,FALSE,,
"Healthy people who have flu-like symptoms such as high fever, aches, exhaustion, and loss of appetite, should not g<U+2026> https://t.co/y60BxcaHWH",FALSE,1,,2019-02-26 19:01:11,TRUE,,"1100470852842385409",,"<a href=""https://www.socialreport.com"" rel=""nofollow"">SocialReport.com</a>","AustinRegional",0,FALSE,FALSE,,
"Fever, aches, and cough? It could mean #flu. 
Review the full list of symptoms and see your doctor if you are very<U+2026> https://t.co/etX5ENAJAC",FALSE,8,,2019-02-26 19:01:00,TRUE,,"1100470805073256448",,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","CDCDirector",7,FALSE,FALSE,,
"FLUZONE #Flu #Vaccine, p 21:
https://t.co/GrKDoVWLPY

0.5 mL dose from the multi-dose vial contains 25 mcg #Mercury<U+2026> https://t.co/qB2kRCB4W8",FALSE,3,,2019-02-26 18:53:32,TRUE,,"1100468924913778689",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",7,FALSE,FALSE,,
"There have been up to 22,300 #flu-related deaths so far this season, @CDCgov data show: https://t.co/wUBvbLU93P",FALSE,1,,2019-02-26 18:51:00,FALSE,,"1100468288495149056",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AHLAlerts",0,FALSE,FALSE,,
"All parents need to read this mom's warning about an overlooked #flu symptom https://t.co/tICSzG2AUl",FALSE,0,,2019-02-26 18:39:08,FALSE,,"1100465300900900864",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WLKYSusanneH",0,FALSE,FALSE,,
"#TwitterTakeover Alert! 

Tune in tomorrow at 10:30 am ET/7:30 am PT for pediatrician @SeattleMamaDoc<U+2019>s takeover of<U+2026> https://t.co/EIXKxFjN6s",FALSE,18,,2019-02-26 18:32:01,TRUE,,"1100463511644315650",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CDCgov",10,FALSE,FALSE,,
"#Herbal remedies 2 fight against #cold/#flu n #Echinacea extract is known 2improve immune system n treat infections https://t.co/72T8xCWsEu",FALSE,2,,2019-02-26 18:31:32,FALSE,,"1100463389602709511",,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OrganicLiveFood",5,FALSE,FALSE,,
"In 2016 #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used<U+2026> https://t.co/58iDWSAKg2",FALSE,3,,2019-02-26 18:25:28,TRUE,,"1100461864469872641",,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",2,FALSE,FALSE,,
"Order now at https://t.co/usZdmZmNvw or find a store near you. #Telemedicine #Symptomtosolution #DocInABox<U+2026> https://t.co/r4xfoyHgov",FALSE,0,,2019-02-26 18:18:54,TRUE,,"1100460212799094785",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MDBoxapp",0,FALSE,FALSE,,
"#FluTip: If you are at high risk for #flu complications, your #healthcareprovider can prescribe antiviral medicatio<U+2026> https://t.co/dDIS8P8I9r",FALSE,0,,2019-02-26 18:12:01,TRUE,,"1100458477145722888",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TuSNHD",0,FALSE,FALSE,,
"I woke up this morning feeling like I was being interrogated by Hays and West. #flu? #TrueDetective",FALSE,0,,2019-02-26 18:08:27,FALSE,,"1100457582991499273",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlanGerding",0,FALSE,FALSE,,
"Headaches, fatigue, &amp; fever are all symptoms of #flu. Learn more about the differences between cold &amp; #flu:<U+2026> https://t.co/yvoc5YbQWZ",FALSE,3,,2019-02-26 18:01:51,TRUE,,"1100455920126083072",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NFIDvaccines",4,FALSE,FALSE,,
"Think about these 3 things the next time you are thinking of going for a flu shot. https://t.co/tm8w7f2kqg<U+2026> https://t.co/DCQEpHd6C4",FALSE,0,,2019-02-26 18:01:16,TRUE,,"1100455775372279809",,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","PrecisionDurham",0,FALSE,FALSE,,
"#FluTip: If you are at high risk for #flu complications, your #healthcareprovider can prescribe antiviral medicatio<U+2026> https://t.co/OvrLCVn9HS",FALSE,4,,2019-02-26 18:00:25,TRUE,,"1100455559755689984",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","SNHDflu",3,FALSE,FALSE,,
"February is peak flu season: Things you need to know - https://t.co/8358l9T9LV @commdiginews @JacquieKubin<U+2026> https://t.co/5CSPNPRtE2",FALSE,1,,2019-02-26 17:53:12,TRUE,,"1100453743668023296",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AYHFamilycare",1,FALSE,FALSE,,
"Flu breakthrough: Universal vaccine may be in sight https://t.co/ejRghEgaaw #vaccines #flu https://t.co/gzsnguLxEY",FALSE,0,,2019-02-26 17:50:01,FALSE,,"1100452941104844800",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","zackcapp",0,FALSE,FALSE,,
"Learn About <U+201C>The #Flu You Never Knew<U+201D> with our #podcast series: https://t.co/3KPGu3iHi2",FALSE,0,,2019-02-26 17:48:00,FALSE,,"1100452436408496128",,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OscilloUSA",0,FALSE,FALSE,,
"Es casi primavera y mi alergia lo sabe<U+0001F927><U+0001F637><U+0001F912>  #sick #flu",FALSE,0,,2019-02-26 17:47:32,FALSE,,"1100452319093764102",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aquinopoliz",0,FALSE,FALSE,,
"Rapid #flu tests reduce #antibiotic prescriptions, additional visits: https://t.co/BPwJu4SefS #influenza https://t.co/555zoNrYxF",FALSE,0,,2019-02-26 17:30:09,FALSE,,"1100447944006868992",,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","IDinChildren",0,FALSE,FALSE,,
"Ugh. <U+0001F927><U+0001F637> #flu",FALSE,8,,2019-02-26 17:29:23,FALSE,,"1100447747897991168",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindseyFOX26",0,FALSE,FALSE,,
"@DocBastard @takeatoothbrush @MrsAmes84 @HonestMum I have shown you definitive evidence of vaccine failure, vaccina<U+2026> https://t.co/opGen4mhml",FALSE,0,"DocBastard",2019-02-26 17:25:51,TRUE,"1100444170571911170","1100446860253253633","468669904","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoercedTaxSlave",0,FALSE,FALSE,,
"@CDCgov Facts for people with #cancer, and other tips for lowering your risk of getting the #flu: https://t.co/iM7Pq4v8nq",FALSE,1,"CDCgov",2019-02-26 17:21:05,FALSE,"1100431042899410944","1100445659256229895","146569971","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CancerDotNet",1,FALSE,FALSE,,
"Facts for people with #cancer, and other tips for lowering your risk of getting the #flu: https://t.co/iM7Pq4v8nq https://t.co/7iU1BamMbZ",FALSE,0,,2019-02-26 17:20:50,FALSE,,"1100445599424540672",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CancerDotNet",0,FALSE,FALSE,,
"Five Tips To Flu Prevention https://t.co/TDkeODsJD2 #centuryllc #flu #fluprevention",FALSE,0,,2019-02-26 17:17:01,FALSE,,"1100444638622765056",,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","CenturyLLC",0,FALSE,FALSE,,
"Pregnant Women With Influenza at Higher Risk for Hospitalization
More: https://t.co/fZsioiTagS

#flu #Influenza<U+2026> https://t.co/kwyhJBFVR2",FALSE,0,,2019-02-26 17:17:00,TRUE,,"1100444632343670785",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CClinicJournal",0,FALSE,FALSE,,
"Each of the past 2 weeks has brought 10 new #flu deaths statewide, &amp; this week set the season's new record for # of<U+2026> https://t.co/6uJL2lAXsj",FALSE,2,,2019-02-26 17:15:40,TRUE,,"1100444296086462464",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HStaufferLNP",1,FALSE,FALSE,,
"@CDCgov #Flu",FALSE,0,"CDCgov",2019-02-26 17:13:31,FALSE,"1100431042899410944","1100443756153749506","146569971","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GANAPNAP",0,FALSE,FALSE,,
